,__logger_started__,_checkpoint,_cmp_greater,_nonjson_fields,best_checkpoint_attr_value,best_result,checkpoint_at_end,checkpoint_freq,checkpoint_score_attr,config:dropout,config:hidden_size,config:l1_reg,config:l2_reg,config:learning_rate_steps,config:num_layers,config:opt_batch_per_epoch,config:ssipp_teacher_heuristic,config:supervised_batch_size,config:supervised_learning_rate,config:target_rollouts_per_epoch,coverage,coverage_by_name:experiments.ex_blocksworld,coverage_by_name:experiments.prob_blocksworld,custom_trial_name,date,done,dropout,episodes_total,error_file,experiment_id,experiment_tag,export_formats,extra_arg,hidden_size,history,hostname,iterations_since_restore,keep_checkpoints_num,l1_reg,l2_reg,last_debug,last_update_time,learning_rate_steps,local_dir,logdir,loggers,max_failures,node_ip,num_failures,num_layers,opt_batch_per_epoch,param_config,pid,resources:cpu,resources:extra_cpu,resources:extra_gpu,resources:gpu,result_logger,results,runner,ssipp_teacher_heuristic,status,supervised_batch_size,supervised_learning_rate,sync_function,target_rollouts_per_epoch,time_since_restore,time_this_iter_s,time_total_s,timestamp,timesteps_since_restore,timesteps_total,trainable_name,training_iteration,trial_id,upload_dir,verbose
27,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,1.0299978745538223e-05,[],2.0,695.0,h-add,84.0,0.003091838232678281,35.0,1.2455555555555555,0.24555555555555555,1.0,,2019-07-20_04-08-44,True,0.25,,,2a642a3ddfca464dbba2523487be692f,"28_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.03e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=695,ssipp_teacher_heuristic=h-add,supervised_batch_size=84,supervised_learning_rate=0.0030918,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0299978745538223e-05,1563620924.7775102,1563620924.7775114,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_28_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.03e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=69_2019-07-19_21-17-481scs6xio",80049502000000000000004e2e,3,169.229.222.160,0,2,695,80049502000000000000004e2e,27326.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,84,0.003091838232678281,80049502000000000000004e2e,35,24655.8175740242,24655.8175740242,24655.8175740242,1563620924.0,0.0,,perform_trial,1.0,e62105d4,,True
28,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,1.203784662362196e-05,[],2.0,974.0,h-add,104.0,0.0054048782905422085,37.0,1.238888888888889,0.2388888888888889,1.0,,2019-07-20_04-25-17,True,0.1,,,ce975c0e00df4b5cb63b933fb13e9de5,"29_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=1.2038e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=974,ssipp_teacher_heuristic=h-add,supervised_batch_size=104,supervised_learning_rate=0.0054049,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,18,[],astar,1.0,,0.0,1.203784662362196e-05,1563621917.4494529,1563621917.4494545,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_29_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=1.2038e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=9_2019-07-19_21-38-14r4o9yrjq",80049502000000000000004e2e,3,169.229.222.160,0,2,974,80049502000000000000004e2e,27322.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,104,0.0054048782905422085,80049502000000000000004e2e,37,24422.78175354004,24422.78175354004,24422.78175354004,1563621917.0,0.0,,perform_trial,1.0,55408fd6,,True
29,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,13.0,0.0,1.1381565082835e-05,[],2.0,726.0,h-add,85.0,0.004331343856057435,35.0,1.22,0.22000000000000003,1.0,,2019-07-20_04-46-37,True,0.0,,,d25dcbdab0da464d9add278baed68153,"30_dropout=0,hidden_size=13,l1_reg=0.0,l2_reg=1.1382e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=726,ssipp_teacher_heuristic=h-add,supervised_batch_size=85,supervised_learning_rate=0.0043313,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,13,[],astar,1.0,,0.0,1.1381565082835e-05,1563623197.2162454,1563623197.2162464,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_30_dropout=0,hidden_size=13,l1_reg=0.0,l2_reg=1.1382e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=726_2019-07-19_21-50-14acd7rclm",80049502000000000000004e2e,3,169.229.222.160,0,2,726,80049502000000000000004e2e,31078.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,85,0.004331343856057435,80049502000000000000004e2e,35,24982.76139140129,24982.76139140129,24982.76139140129,1563623197.0,0.0,,perform_trial,1.0,2fdd3c00,,True
30,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,1.2590620319861244e-05,[],2.0,857.0,h-add,86.0,0.007848423960030633,55.0,1.1855555555555555,0.18555555555555556,1.0,,2019-07-20_10-04-05,True,0.25,,,8d756fd85cab41e095324238f4981883,"31_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.2591e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=857,ssipp_teacher_heuristic=h-add,supervised_batch_size=86,supervised_learning_rate=0.0078484,target_rollouts_per_epoch=55",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.2590620319861244e-05,1563642245.7265086,1563642245.7265117,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_31_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.2591e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_03-09-195lixurlz",80049502000000000000004e2e,3,169.229.222.160,0,2,857,80049502000000000000004e2e,26303.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,86,0.007848423960030633,80049502000000000000004e2e,55,24886.255374908447,24886.255374908447,24886.255374908447,1563642245.0,0.0,,perform_trial,1.0,dce4f13a,,True
31,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,12.0,0.0,0.0015051069627165254,[],2.0,650.0,h-add,84.0,0.008252306882441713,45.0,1.19,0.19000000000000003,1.0,,2019-07-20_10-35-31,True,0.25,,,ec1fa37c51ac4502a99568c862437306,"32_dropout=0.25,hidden_size=12,l1_reg=0.0,l2_reg=0.0015051,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=650,ssipp_teacher_heuristic=h-add,supervised_batch_size=84,supervised_learning_rate=0.0082523,target_rollouts_per_epoch=45",[],80049502000000000000004e2e,12,[],astar,1.0,,0.0,0.0015051069627165254,1563644131.081232,1563644131.081235,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_32_dropout=0.25,hidden_size=12,l1_reg=0.0,l2_reg=0.0015051,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=6_2019-07-20_03-39-01reu5hbka",80049502000000000000004e2e,3,169.229.222.160,0,2,650,80049502000000000000004e2e,27336.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,84,0.008252306882441713,80049502000000000000004e2e,45,24988.82343506813,24988.82343506813,24988.82343506813,1563644131.0,0.0,,perform_trial,1.0,7003d9be,,True
32,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,1.2569457193912292e-05,[],2.0,671.0,h-add,78.0,0.008722079631593055,35.0,1.0933333333333333,0.09333333333333332,1.0,,2019-07-20_11-11-47,True,0.25,,,91203bf466144868b90505da5f543c8d,"33_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.2569e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=671,ssipp_teacher_heuristic=h-add,supervised_batch_size=78,supervised_learning_rate=0.0087221,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,15,[],astar,1.0,,0.0,1.2569457193912292e-05,1563646307.2963088,1563646307.2963102,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_33_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.2569e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_04-08-45qhsuqjl2",80049502000000000000004e2e,3,169.229.222.160,0,2,671,80049502000000000000004e2e,26300.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,78,0.008722079631593055,80049502000000000000004e2e,35,25381.875490903854,25381.875490903854,25381.875490903854,1563646307.0,0.0,,perform_trial,1.0,96a4d632,,True
33,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,1.0873351671132379e-05,[],2.0,526.0,h-add,105.0,0.0037516424746471336,36.0,1.2266666666666666,0.22666666666666663,1.0,,2019-07-20_11-23-25,True,0.25,,,71b6d824a4d64d61b7141adb7c0db84e,"34_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.0873e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=526,ssipp_teacher_heuristic=h-add,supervised_batch_size=105,supervised_learning_rate=0.0037516,target_rollouts_per_epoch=36",[],80049502000000000000004e2e,15,[],astar,1.0,,0.0,1.0873351671132379e-05,1563647005.9386837,1563647005.938685,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_34_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.0873e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_04-25-17lrhf56f1",80049502000000000000004e2e,3,169.229.222.160,0,2,526,80049502000000000000004e2e,27981.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,105,0.0037516424746471336,80049502000000000000004e2e,36,25087.984152317047,25087.984152317047,25087.984152317047,1563647005.0,0.0,,perform_trial,1.0,bda53b74,,True
34,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,1.140189040166055e-05,[],2.0,460.0,h-add,81.0,0.0027853204134611013,35.0,1.1922222222222223,0.1922222222222222,1.0,,2019-07-20_11-40-16,True,0.25,,,7fe9dda5e3fb48df8c9a24563108d873,"35_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.1402e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=460,ssipp_teacher_heuristic=h-add,supervised_batch_size=81,supervised_learning_rate=0.0027853,target_rollouts_per_epoch=35",[],80049502000000000000004e2e,15,[],astar,1.0,,0.0,1.140189040166055e-05,1563648016.5871613,1563648016.587162,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_35_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=1.1402e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_04-46-37113wl5dk",80049502000000000000004e2e,3,169.229.222.160,0,2,460,80049502000000000000004e2e,27332.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,81,0.0027853204134611013,80049502000000000000004e2e,35,24818.858780145645,24818.858780145645,24818.858780145645,1563648016.0,0.0,,perform_trial,1.0,0d46e8b0,,True
35,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,1.0927985606879933e-05,[],2.0,549.0,h-add,73.0,0.008115854993532758,41.0,1.1555555555555554,0.15555555555555556,1.0,,2019-07-20_16-58-16,True,0.25,,,525fb88e1b194b289eccfbc28fe2667b,"36_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.0928e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=549,ssipp_teacher_heuristic=h-add,supervised_batch_size=73,supervised_learning_rate=0.0081159,target_rollouts_per_epoch=41",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0927985606879933e-05,1563667096.3213284,1563667096.3213313,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_36_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=1.0928e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_10-04-07oesu3p0q",80049502000000000000004e2e,3,169.229.222.160,0,2,549,80049502000000000000004e2e,31068.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,73,0.008115854993532758,80049502000000000000004e2e,41,24848.515721321106,24848.515721321106,24848.515721321106,1563667096.0,0.0,,perform_trial,1.0,081619bc,,True
36,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,16.0,0.0,1.1644577682192362e-05,[],2.0,567.0,h-add,51.0,0.0070234358333188555,37.0,1.18,0.18000000000000002,1.0,,2019-07-20_17-30-49,True,0.1,,,8c81cf20de124c2a84df301e3739a041,"37_dropout=0.1,hidden_size=16,l1_reg=0.0,l2_reg=1.1645e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=567,ssipp_teacher_heuristic=h-add,supervised_batch_size=51,supervised_learning_rate=0.0070234,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,16,[],astar,1.0,,0.0,1.1644577682192362e-05,1563669049.408605,1563669049.4086096,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_37_dropout=0.1,hidden_size=16,l1_reg=0.0,l2_reg=1.1645e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=5_2019-07-20_10-35-32s2_1xu1x",80049502000000000000004e2e,3,169.229.222.160,0,2,567,80049502000000000000004e2e,8825.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,51,0.0070234358333188555,80049502000000000000004e2e,37,24915.46356701851,24915.46356701851,24915.46356701851,1563669049.0,0.0,,perform_trial,1.0,62a11716,,True
37,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,12.0,0.0,1.097543917376913e-05,[],2.0,694.0,h-add,61.0,0.0035639885168403528,32.0,1.1888888888888889,0.1888888888888889,1.0,,2019-07-20_17-54-20,True,0.25,,,bb8cb9f781444c84b670388d2792bf97,"38_dropout=0.25,hidden_size=12,l1_reg=0.0,l2_reg=1.0975e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=694,ssipp_teacher_heuristic=h-add,supervised_batch_size=61,supervised_learning_rate=0.003564,target_rollouts_per_epoch=32",[],80049502000000000000004e2e,12,[],astar,1.0,,0.0,1.097543917376913e-05,1563670460.2604136,1563670460.260416,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_38_dropout=0.25,hidden_size=12,l1_reg=0.0,l2_reg=1.0975e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-20_11-11-477efluk3l",80049502000000000000004e2e,3,169.229.222.160,0,2,694,80049502000000000000004e2e,31086.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,61,0.0035639885168403528,80049502000000000000004e2e,32,24152.408699035645,24152.408699035645,24152.408699035645,1563670460.0,0.0,,perform_trial,1.0,c6613b06,,True
38,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,12.0,0.0,1.218065973578641e-05,[],2.0,557.0,h-add,99.0,0.00569043191480015,38.0,1.1466666666666667,0.14666666666666667,1.0,,2019-07-20_18-16-33,True,0.0,,,15904961e0064e78b3c6c29ac0ef06ee,"39_dropout=0,hidden_size=12,l1_reg=0.0,l2_reg=1.2181e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=557,ssipp_teacher_heuristic=h-add,supervised_batch_size=99,supervised_learning_rate=0.0056904,target_rollouts_per_epoch=38",[],80049502000000000000004e2e,12,[],astar,1.0,,0.0,1.218065973578641e-05,1563671793.3907878,1563671793.3907893,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_39_dropout=0,hidden_size=12,l1_reg=0.0,l2_reg=1.2181e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=557_2019-07-20_11-23-26qw8vdcpc",80049502000000000000004e2e,3,169.229.222.160,0,2,557,80049502000000000000004e2e,31085.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,99,0.00569043191480015,80049502000000000000004e2e,38,24786.92847418785,24786.92847418785,24786.92847418785,1563671793.0,0.0,,perform_trial,1.0,d6c8a484,,True
39,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,17.0,0.0,1.0097760079254544e-05,[],2.0,510.0,h-add,118.0,0.009694762395470588,37.0,1.1044444444444443,0.11333333333333334,0.991111111111111,,2019-07-20_19-06-18,True,0.0,,,992f186839fb41ecbf7785f0a07213f7,"40_dropout=0,hidden_size=17,l1_reg=0.0,l2_reg=1.0098e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=510,ssipp_teacher_heuristic=h-add,supervised_batch_size=118,supervised_learning_rate=0.0096948,target_rollouts_per_epoch=37",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0097760079254544e-05,1563674778.714909,1563674778.7149103,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_40_dropout=0,hidden_size=17,l1_reg=0.0,l2_reg=1.0098e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=510_2019-07-20_11-40-17ar6kk0dn",80049502000000000000004e2e,3,169.229.222.160,0,2,510,80049502000000000000004e2e,31083.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,118,0.009694762395470588,80049502000000000000004e2e,37,26761.554800271988,26761.554800271988,26761.554800271988,1563674778.0,0.0,,perform_trial,1.0,77319a10,,True
40,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,17.0,0.0,1.1706659199569682e-05,[],2.0,576.0,h-add,98.0,0.005400313504665496,38.0,1.098888888888889,0.1,0.9988888888888889,,2019-07-20_23-57-35,True,0.0,,,8bb20db6c75b45a893b47a7dae5e7b15,"41_dropout=0,hidden_size=17,l1_reg=0.0,l2_reg=1.1707e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=576,ssipp_teacher_heuristic=h-add,supervised_batch_size=98,supervised_learning_rate=0.0054003,target_rollouts_per_epoch=38",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.1706659199569682e-05,1563692255.6306605,1563692255.6306646,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_41_dropout=0,hidden_size=17,l1_reg=0.0,l2_reg=1.1707e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=576_2019-07-20_16-58-18gug6g1mp",80049502000000000000004e2e,3,169.229.222.160,0,2,576,80049502000000000000004e2e,8838.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,98,0.005400313504665496,80049502000000000000004e2e,38,25156.67487025261,25156.67487025261,25156.67487025261,1563692255.0,0.0,,perform_trial,1.0,d19e6f44,,True
41,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,17.0,0.0,1.0087383781952151e-05,[],2.0,368.0,h-add,126.0,0.00030176025531948597,36.0,1.1977777777777778,0.19777777777777777,1.0,,2019-07-21_00-18-19,True,0.1,,,4709939265904c0a97d51f491120f1f2,"42_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0087e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=368,ssipp_teacher_heuristic=h-add,supervised_batch_size=126,supervised_learning_rate=0.00030176,target_rollouts_per_epoch=36",[],80049502000000000000004e2e,17,[],astar,1.0,,0.0,1.0087383781952151e-05,1563693499.0050433,1563693499.0050464,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_42_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=1.0087e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=3_2019-07-20_17-30-51_72jf2k7",80049502000000000000004e2e,3,169.229.222.160,0,2,368,80049502000000000000004e2e,9062.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,126,0.00030176025531948597,80049502000000000000004e2e,36,24446.62926530838,24446.62926530838,24446.62926530838,1563693499.0,0.0,,perform_trial,1.0,3ec946a8,,True
42,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,15.0,0.0,1.08469740542077e-05,[],2.0,416.0,h-add,114.0,0.0038238434140534425,33.0,1.2133333333333334,0.21333333333333337,1.0,,2019-07-21_01-00-47,True,0.1,,,c54e1b1220e14c5eb31d224a62cedea4,"43_dropout=0.1,hidden_size=15,l1_reg=0.0,l2_reg=1.0847e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=416,ssipp_teacher_heuristic=h-add,supervised_batch_size=114,supervised_learning_rate=0.0038238,target_rollouts_per_epoch=33",[],80049502000000000000004e2e,15,[],astar,1.0,,0.0,1.08469740542077e-05,1563696047.1155658,1563696047.1155672,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_43_dropout=0.1,hidden_size=15,l1_reg=0.0,l2_reg=1.0847e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=4_2019-07-20_17-54-20k_73l4bl",80049502000000000000004e2e,3,169.229.222.160,0,2,416,80049502000000000000004e2e,26302.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,114,0.0038238434140534425,80049502000000000000004e2e,33,25585.94230914116,25585.94230914116,25585.94230914116,1563696047.0,0.0,,perform_trial,1.0,caf84044,,True
43,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,19.0,0.0,1.0658088106434488e-05,[],2.0,912.0,h-add,111.0,0.009045834376872501,38.0,1.1488888888888888,0.1488888888888889,1.0,,2019-07-21_01-18-04,True,0.1,,,c8816d0db0b94f81ba29bca0298074ba,"44_dropout=0.1,hidden_size=19,l1_reg=0.0,l2_reg=1.0658e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=912,ssipp_teacher_heuristic=h-add,supervised_batch_size=111,supervised_learning_rate=0.0090458,target_rollouts_per_epoch=38",[],80049502000000000000004e2e,19,[],astar,1.0,,0.0,1.0658088106434488e-05,1563697084.0343523,1563697084.0343542,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_44_dropout=0.1,hidden_size=19,l1_reg=0.0,l2_reg=1.0658e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=9_2019-07-20_18-16-33ez78pfil",80049502000000000000004e2e,3,169.229.222.160,0,2,912,80049502000000000000004e2e,31070.0,0,0,0,0,,80049502000000000000004e2e,,h-add,TERMINATED,111,0.009045834376872501,80049502000000000000004e2e,38,25290.064492464066,25290.064492464066,25290.064492464066,1563697084.0,0.0,,perform_trial,1.0,133cb094,,True
