,__logger_started__,_checkpoint,_cmp_greater,_nonjson_fields,best_checkpoint_attr_value,best_result,checkpoint_at_end,checkpoint_freq,checkpoint_score_attr,config:dropout,config:hidden_size,config:l1_reg,config:l2_reg,config:learning_rate_steps,config:num_layers,config:opt_batch_per_epoch,config:supervised_batch_size,config:supervised_learning_rate,config:target_rollouts_per_epoch,coverage,coverage_by_name:experiments.det_gold_miner,coverage_by_name:experiments.det_matching_bw,custom_trial_name,date,done,dropout,episodes_total,error_file,experiment_id,experiment_tag,export_formats,extra_arg,hidden_size,history,hostname,iterations_since_restore,keep_checkpoints_num,l1_reg,l2_reg,last_debug,last_update_time,learning_rate_steps,local_dir,logdir,loggers,max_failures,node_ip,num_failures,num_layers,opt_batch_per_epoch,param_config,pid,resources:cpu,resources:extra_cpu,resources:extra_gpu,resources:gpu,result_logger,results,runner,status,supervised_batch_size,supervised_learning_rate,sync_function,target_rollouts_per_epoch,time_since_restore,time_this_iter_s,time_total_s,timestamp,timesteps_since_restore,timesteps_total,trainable_name,training_iteration,trial_id,upload_dir,verbose
187,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,6.323760665738807e-05,[],2.0,638.0,119.0,0.004255497993882543,36.0,1.9333333333333333,1.0,0.9333333333333333,,2019-07-21_04-28-29,True,0.25,,,2bf1ac78d5284af6ba2bca15a77f5c7d,"188_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=6.3238e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=638,supervised_batch_size=119,supervised_learning_rate=0.0042555,target_rollouts_per_epoch=36",[],80049502000000000000004e2e,15,[],svm,1.0,,0.0,6.323760665738807e-05,1563708509.7293904,1563708509.729393,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_188_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=6.3238e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_00-24-47xz5mzv0e",80049502000000000000004e2e,3,169.229.222.181,0,2,638,80049502000000000000004e2e,44589.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,119,0.004255497993882543,80049502000000000000004e2e,36,14621.670584917068,14621.670584917068,14621.670584917068,1563708509.0,0.0,,perform_trial,1.0,78038c74,,True
188,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,0.001069012492863111,[],2.0,761.0,92.0,0.0016289302164554259,65.0,1.4857142857142858,0.9523809523809523,0.5333333333333333,,2019-07-21_04-34-28,True,0.25,,,a4a1a49ec5b84466a6f92f4a948c91ff,"189_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.001069,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=761,supervised_batch_size=92,supervised_learning_rate=0.0016289,target_rollouts_per_epoch=65",[],80049502000000000000004e2e,17,[],svm,1.0,,0.0,0.001069012492863111,1563708868.6810837,1563708868.681098,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_189_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.001069,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=7_2019-07-21_00-27-431glem90z",80049502000000000000004e2e,3,169.229.222.181,0,2,761,80049502000000000000004e2e,24118.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,92,0.0016289302164554259,80049502000000000000004e2e,65,14805.24043726921,14805.24043726921,14805.24043726921,1563708868.0,0.0,,perform_trial,1.0,9ec141c6,,True
189,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,14.0,0.0,0.0005289627533346962,[],2.0,605.0,96.0,0.0018059392928363777,117.0,1.8095238095238095,0.8095238095238095,1.0,,2019-07-21_04-34-44,True,0.1,,,5623e51ff37749f4a610974992df538c,"190_dropout=0.1,hidden_size=14,l1_reg=0.0,l2_reg=0.00052896,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=605,supervised_batch_size=96,supervised_learning_rate=0.0018059,target_rollouts_per_epoch=117",[],80049502000000000000004e2e,14,[],svm,1.0,,0.0,0.0005289627533346962,1563708884.6952114,1563708884.695214,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_190_dropout=0.1,hidden_size=14,l1_reg=0.0,l2_reg=0.00052896,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_00-29-01sgccvvua",80049502000000000000004e2e,3,169.229.222.181,0,2,605,80049502000000000000004e2e,42961.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,96,0.0018059392928363777,80049502000000000000004e2e,117,14742.708406686783,14742.708406686783,14742.708406686783,1563708884.0,0.0,,perform_trial,1.0,072e120c,,True
190,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,13.0,0.0,0.0004990837167943839,[],2.0,601.0,97.0,0.0015972284863321469,124.0,1.9047619047619047,0.9047619047619048,1.0,,2019-07-21_04-32-58,True,0.25,,,7230b1658d484d1599e2e8bb1490e146,"191_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=0.00049908,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=601,supervised_batch_size=97,supervised_learning_rate=0.0015972,target_rollouts_per_epoch=124",[],80049502000000000000004e2e,13,[],svm,1.0,,0.0,0.0004990837167943839,1563708778.9709787,1563708778.9709938,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_191_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=0.00049908,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_00-29-19vt0gi6mp",80049502000000000000004e2e,3,169.229.222.181,0,2,601,80049502000000000000004e2e,44582.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,97,0.0015972284863321469,80049502000000000000004e2e,124,14619.604434728622,14619.604434728622,14619.604434728622,1563708778.0,0.0,,perform_trial,1.0,361e62c4,,True
191,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,6.477693963155845e-05,[],2.0,461.0,98.0,0.0033145284556008923,46.0,1.7619047619047619,0.7619047619047619,1.0,,2019-07-21_04-34-55,True,0.1,,,3e53231e13c04abcb410df484d8f2700,"192_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=6.4777e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=461,supervised_batch_size=98,supervised_learning_rate=0.0033145,target_rollouts_per_epoch=46",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,6.477693963155845e-05,1563708895.9446063,1563708895.9446151,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_192_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=6.4777e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_00-29-30geurapq5",80049502000000000000004e2e,3,169.229.222.181,0,2,461,80049502000000000000004e2e,25097.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,98,0.0033145284556008923,80049502000000000000004e2e,46,14725.565725803375,14725.565725803375,14725.565725803375,1563708895.0,0.0,,perform_trial,1.0,407a6e8e,,True
192,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,18.0,0.0,0.0014171508689397952,[],2.0,618.0,85.0,0.0017948212566979232,100.0,1.6333333333333333,0.6666666666666666,0.9666666666666667,,2019-07-21_08-21-13,True,0.25,,,08c6c41f376d4adaa44c92380bc0ae68,"193_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0014172,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=618,supervised_batch_size=85,supervised_learning_rate=0.0017948,target_rollouts_per_epoch=100",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.0014171508689397952,1563722473.6489232,1563722473.6489258,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_193_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0014172,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-14-20p6z6b9f8",80049502000000000000004e2e,3,169.229.222.181,0,2,618,80049502000000000000004e2e,44618.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,85,0.0017948212566979232,80049502000000000000004e2e,100,14812.874680280685,14812.874680280685,14812.874680280685,1563722473.0,0.0,,perform_trial,1.0,4709c0f6,,True
193,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,0.0012476825375520029,[],2.0,532.0,98.0,0.0016184848176439266,51.0,1.9333333333333333,1.0,0.9333333333333333,,2019-07-21_08-20-53,True,0.25,,,f874eec2f4e2440c9a19fd8b6abb168e,"194_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.0012477,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=532,supervised_batch_size=98,supervised_learning_rate=0.0016185,target_rollouts_per_epoch=51",[],80049502000000000000004e2e,17,[],svm,1.0,,0.0,0.0012476825375520029,1563722453.6671715,1563722453.6671827,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_194_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.0012477,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-15-252xtwnfws",80049502000000000000004e2e,3,169.229.222.181,0,2,532,80049502000000000000004e2e,24137.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,98,0.0016184848176439266,80049502000000000000004e2e,51,14728.299472093582,14728.299472093582,14728.299472093582,1563722453.0,0.0,,perform_trial,1.0,afeb4b16,,True
194,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,17.0,0.0,0.001174994674290824,[],2.0,570.0,95.0,0.0018883068329827695,148.0,1.5714285714285714,0.9047619047619048,0.6666666666666666,,2019-07-21_08-21-30,True,0.1,,,695cd69006b44986b408de793dbf500d,"195_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=0.001175,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=570,supervised_batch_size=95,supervised_learning_rate=0.0018883,target_rollouts_per_epoch=148",[],80049502000000000000004e2e,17,[],svm,1.0,,0.0,0.001174994674290824,1563722490.1633596,1563722490.1633685,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_195_dropout=0.1,hidden_size=17,l1_reg=0.0,l2_reg=0.001175,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=57_2019-07-21_04-16-2085t0p6qq",80049502000000000000004e2e,3,169.229.222.181,0,2,570,80049502000000000000004e2e,44594.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,95,0.0018883068329827695,80049502000000000000004e2e,148,14709.96073436737,14709.96073436737,14709.96073436737,1563722490.0,0.0,,perform_trial,1.0,d66f76f4,,True
195,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,18.0,0.0,0.0012387546702521766,[],2.0,598.0,105.0,0.0015903448817191931,149.0,1.9523809523809523,0.9523809523809523,1.0,,2019-07-21_08-25-05,True,0.25,,,993cd883ab814b2eab2ebb4d5820f39f,"196_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0012388,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=598,supervised_batch_size=105,supervised_learning_rate=0.0015903,target_rollouts_per_epoch=149",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.0012387546702521766,1563722705.1720104,1563722705.1720214,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_196_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0012388,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-21-20t3dkwsat",80049502000000000000004e2e,3,169.229.222.181,0,2,598,80049502000000000000004e2e,25129.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,105,0.0015903448817191931,80049502000000000000004e2e,149,14624.46719455719,14624.46719455719,14624.46719455719,1563722705.0,0.0,,perform_trial,1.0,f720eaae,,True
196,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,13.0,0.0,0.001606929925082388,[],2.0,767.0,95.0,0.001632635219299206,145.0,1.1428571428571428,0.47619047619047616,0.6666666666666666,,2019-07-21_08-28-34,True,0.25,,,d505acb6f8ab446d820995f16e30efea,"197_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=0.0016069,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=767,supervised_batch_size=95,supervised_learning_rate=0.0016326,target_rollouts_per_epoch=145",[],80049502000000000000004e2e,13,[],svm,1.0,,0.0,0.001606929925082388,1563722914.577649,1563722914.5776649,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_197_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=0.0016069,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-22-238ka9ztio",80049502000000000000004e2e,3,169.229.222.181,0,2,767,80049502000000000000004e2e,44621.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,95,0.001632635219299206,80049502000000000000004e2e,145,14770.701628446579,14770.701628446579,14770.701628446579,1563722914.0,0.0,,perform_trial,1.0,aa3cea2a,,True
197,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,0.0009541467262142209,[],2.0,578.0,59.0,0.0015927583235662653,123.0,1.7380952380952381,0.9047619047619048,0.8333333333333334,,2019-07-21_08-34-04,True,0.25,,,50dccc3e3f8647ee8375ccc965fb7a8a,"198_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.00095415,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=578,supervised_batch_size=59,supervised_learning_rate=0.0015928,target_rollouts_per_epoch=123",[],80049502000000000000004e2e,17,[],svm,1.0,,0.0,0.0009541467262142209,1563723244.1178248,1563723244.1178327,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_198_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=0.00095415,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_04-28-033kpwatj4",80049502000000000000004e2e,3,169.229.222.181,0,2,578,80049502000000000000004e2e,42960.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,59,0.0015927583235662653,80049502000000000000004e2e,123,14760.066503286362,14760.066503286362,14760.066503286362,1563723244.0,0.0,,perform_trial,1.0,cfe305de,,True
198,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,0.0004759540480615656,[],2.0,620.0,91.0,0.0018727658001700773,124.0,1.6952380952380952,0.7619047619047619,0.9333333333333333,,2019-07-21_08-35-56,True,0.1,,,25f0924f9c8241b6887df5658f211c01,"199_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.00047595,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=620,supervised_batch_size=91,supervised_learning_rate=0.0018728,target_rollouts_per_epoch=124",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.0004759540480615656,1563723356.0468447,1563723356.0468473,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_199_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.00047595,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-28-30zivndd7q",80049502000000000000004e2e,3,169.229.222.181,0,2,620,80049502000000000000004e2e,25073.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,91,0.0018727658001700773,80049502000000000000004e2e,124,14845.120408535004,14845.120408535004,14845.120408535004,1563723356.0,0.0,,perform_trial,1.0,9aa3e70c,,True
199,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,14.0,0.0,8.74596934861757e-05,[],2.0,452.0,107.0,0.001709593927512212,135.0,1.6285714285714286,0.7619047619047619,0.8666666666666667,,2019-07-21_08-35-21,True,0.25,,,4aa005cad53b4394860208fb8b8872c2,"200_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.746e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=452,supervised_batch_size=107,supervised_learning_rate=0.0017096,target_rollouts_per_epoch=135",[],80049502000000000000004e2e,14,[],svm,1.0,,0.0,8.74596934861757e-05,1563723321.6434014,1563723321.6434152,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_200_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.746e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-28-38q6anc642",80049502000000000000004e2e,3,169.229.222.181,0,2,452,80049502000000000000004e2e,44597.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,107,0.001709593927512212,80049502000000000000004e2e,135,14803.388508796692,14803.388508796692,14803.388508796692,1563723321.0,0.0,,perform_trial,1.0,aaadb5d8,,True
200,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,18.0,0.0,0.001972646947612317,[],2.0,609.0,95.0,0.0015610636210980514,142.0,1.8380952380952382,0.9047619047619048,0.9333333333333333,,2019-07-21_08-39-53,True,0.25,,,2e9679347352467f88c3a8a65008705b,"201_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0019726,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=609,supervised_batch_size=95,supervised_learning_rate=0.0015611,target_rollouts_per_epoch=142",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.001972646947612317,1563723593.222204,1563723593.222213,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_201_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=0.0019726,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-21_04-32-59dtce4qt0",80049502000000000000004e2e,3,169.229.222.181,0,2,609,80049502000000000000004e2e,42964.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,95,0.0015610636210980514,80049502000000000000004e2e,142,14813.08060669899,14813.08060669899,14813.08060669899,1563723593.0,0.0,,perform_trial,1.0,af088d06,,True
201,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,0.0012614800184701425,[],2.0,1060.0,92.0,0.0017576136308647377,150.0,1.7857142857142856,0.9523809523809523,0.8333333333333334,,2019-07-21_08-39-58,True,0.1,,,2c8fd7bf3765476ab0580168f10884c4,"202_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.0012615,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1060,supervised_batch_size=92,supervised_learning_rate=0.0017576,target_rollouts_per_epoch=150",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.0012614800184701425,1563723598.1336906,1563723598.1336997,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_202_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.0012615,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=1_2019-07-21_04-34-29aldorpl3",80049502000000000000004e2e,3,169.229.222.181,0,2,1060,80049502000000000000004e2e,62384.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,92,0.0017576136308647377,80049502000000000000004e2e,150,14728.24574136734,14728.24574136734,14728.24574136734,1563723598.0,0.0,,perform_trial,1.0,4b2338b2,,True
202,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,13.0,0.0,5.892444162662674e-05,[],2.0,688.0,72.0,0.0035067767353232485,36.0,1.9333333333333333,1.0,0.9333333333333333,,2019-07-21_08-39-28,True,0.25,,,128b04b187b54471b6eae5ab95195958,"203_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=5.8924e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=688,supervised_batch_size=72,supervised_learning_rate=0.0035068,target_rollouts_per_epoch=36",[],80049502000000000000004e2e,13,[],svm,1.0,,0.0,5.892444162662674e-05,1563723568.8227177,1563723568.822747,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_203_dropout=0.25,hidden_size=13,l1_reg=0.0,l2_reg=5.8924e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_04-34-456ho_uj2r",80049502000000000000004e2e,3,169.229.222.181,0,2,688,80049502000000000000004e2e,25093.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,72,0.0035067767353232485,80049502000000000000004e2e,36,14682.931081533432,14682.931081533432,14682.931081533432,1563723568.0,0.0,,perform_trial,1.0,80a1a82a,,True
203,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,19.0,0.0,0.00010399263872629006,[],2.0,435.0,118.0,0.003490741240554515,54.0,1.6714285714285715,0.9047619047619048,0.7666666666666667,,2019-07-21_08-40-33,True,0.25,,,e662b16a73df4ec2b3237b8f67d80195,"204_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=0.00010399,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=435,supervised_batch_size=118,supervised_learning_rate=0.0034907,target_rollouts_per_epoch=54",[],80049502000000000000004e2e,19,[],svm,1.0,,0.0,0.00010399263872629006,1563723633.5740345,1563723633.5740461,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_204_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=0.00010399,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_04-34-56o_fhszsm",80049502000000000000004e2e,3,169.229.222.181,0,2,435,80049502000000000000004e2e,62141.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,118,0.003490741240554515,80049502000000000000004e2e,54,14736.496697425842,14736.496697425842,14736.496697425842,1563723633.0,0.0,,perform_trial,1.0,8a28d97c,,True
204,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,18.0,0.0,8.758549451394665e-05,[],2.0,535.0,128.0,0.001533533090128344,120.0,1.8666666666666667,1.0,0.8666666666666667,,2019-07-21_12-25-42,True,0.25,,,2f05d28ee94343d097b5771d09c2ba9d,"205_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=8.7585e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=535,supervised_batch_size=128,supervised_learning_rate=0.0015335,target_rollouts_per_epoch=120",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,8.758549451394665e-05,1563737142.9969108,1563737142.9969227,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_205_dropout=0.25,hidden_size=18,l1_reg=0.0,l2_reg=8.7585e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-21_08-20-5415pfvn1k",80049502000000000000004e2e,3,169.229.222.181,0,2,535,80049502000000000000004e2e,43029.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,128,0.001533533090128344,80049502000000000000004e2e,120,14688.174411058426,14688.174411058426,14688.174411058426,1563737142.0,0.0,,perform_trial,1.0,90d7f442,,True
